Timestamp,CAN_ID,DLC,data1,data2,data3,data4,data5,data6,data7,data8,Label,Datetime,SecondsSinceStart
1749462157.150527,204970174,8,138,229,42,127,5,80,121,139,Normal,2025-06-09T15:12:37.150527,65.894839
1749462157.191429,262262597,8,169,233,151,203,106,3,246,244,Normal,2025-06-09T15:12:37.191429,65.935741
1749462157.238578,171492028,8,174,138,123,105,10,112,52,80,Normal,2025-06-09T15:12:37.238578,65.98289
1749462157.302165,8026030,8,115,241,167,143,23,75,201,174,Normal,2025-06-09T15:12:37.302165,66.046477
1749462157.352371,414223943,8,37,240,63,14,204,175,159,242,Normal,2025-06-09T15:12:37.352371,66.096683
1749462157.398106,46918611,8,117,67,216,111,249,32,35,119,Normal,2025-06-09T15:12:37.398106,66.142418
1749462157.451803,410306463,8,233,58,13,123,237,75,113,205,Normal,2025-06-09T15:12:37.451803,66.196115
1749462157.501543,228816158,8,208,220,197,234,119,100,168,210,Normal,2025-06-09T15:12:37.501543,66.245855
1749462157.550979,205255019,8,169,234,91,61,64,189,85,65,Normal,2025-06-09T15:12:37.550979,66.295291
1749462157.590165,328934874,8,120,19,144,210,222,247,250,78,Normal,2025-06-09T15:12:37.590165,66.334477
1749462157.636852,209543809,8,129,159,114,220,48,252,38,164,Normal,2025-06-09T15:12:37.636852,66.381164
1749462157.701143,459730631,8,63,176,190,240,165,103,253,120,Normal,2025-06-09T15:12:37.701143,66.445455
1749462157.748008,101159995,8,121,56,172,164,7,169,121,70,Normal,2025-06-09T15:12:37.748008,66.49232
1749462157.795581,530981456,8,198,137,130,39,2,240,98,37,Normal,2025-06-09T15:12:37.795581,66.539893
1749462157.843294,340337341,8,115,154,230,245,182,236,196,123,Normal,2025-06-09T15:12:37.843294,66.587606
1749462157.896583,2510495,8,9,28,217,204,30,101,58,140,Normal,2025-06-09T15:12:37.896583,66.640895
1749462157.938739,235619528,8,61,132,17,13,138,206,48,89,Normal,2025-06-09T15:12:37.938739,66.683051
1749462158.00235,238347545,8,119,179,139,5,39,247,151,173,Normal,2025-06-09T15:12:38.002350,66.746662
1749462158.049261,493007634,8,136,99,127,238,105,62,67,53,Normal,2025-06-09T15:12:38.049261,66.793573
1749462158.102109,333867177,8,150,236,140,138,48,189,196,121,Normal,2025-06-09T15:12:38.102109,66.846421
1749462158.144601,268821115,8,108,191,21,129,133,223,112,100,Normal,2025-06-09T15:12:38.144601,66.888913
1749462158.192464,126665462,8,166,234,183,180,85,15,62,254,Normal,2025-06-09T15:12:38.192464,66.936776
1749462158.250834,215317343,8,83,105,179,131,171,99,59,191,Normal,2025-06-09T15:12:38.250834,66.995146
1749462158.300683,26708986,8,116,247,235,189,60,144,91,208,Normal,2025-06-09T15:12:38.300683,67.044995
1749462158.349931,406336586,8,37,70,70,58,58,246,25,29,Normal,2025-06-09T15:12:38.349931,67.094243
1749462158.397427,188418876,8,211,73,187,250,208,111,192,10,Normal,2025-06-09T15:12:38.397427,67.141739
1749462158.444743,278764546,8,88,231,81,203,222,201,177,33,Normal,2025-06-09T15:12:38.444743,67.189055
1749462158.501833,53021787,8,178,151,68,132,77,245,247,59,Normal,2025-06-09T15:12:38.501833,67.246145
1749462158.550816,453146642,8,255,117,57,109,188,54,190,241,Normal,2025-06-09T15:12:38.550816,67.295128
1749462158.588191,161927338,8,108,29,184,80,68,207,46,142,Normal,2025-06-09T15:12:38.588191,67.332503
1749462158.652088,534323331,8,43,25,158,188,192,194,79,138,Normal,2025-06-09T15:12:38.652088,67.3964
1749462158.701709,144194749,8,11,163,155,231,115,82,166,102,Normal,2025-06-09T15:12:38.701709,67.446021
1749462158.747397,42423249,8,143,70,51,158,100,70,163,236,Normal,2025-06-09T15:12:38.747397,67.491709
1749462158.795182,2542219,8,250,208,40,205,223,120,231,113,Normal,2025-06-09T15:12:38.795182,67.539494
1749462158.850893,216955746,8,98,0,253,3,35,149,59,121,Normal,2025-06-09T15:12:38.850893,67.595205
1749462158.890785,457067613,8,4,61,190,160,157,10,14,18,Normal,2025-06-09T15:12:38.890785,67.635097
1749462158.948578,190166229,8,67,63,104,121,111,40,7,202,Normal,2025-06-09T15:12:38.948578,67.69289
1749462158.99242,242525539,8,54,158,31,208,205,76,3,180,Normal,2025-06-09T15:12:38.992420,67.736732
1749462159.050223,221055326,8,53,154,112,144,108,31,32,185,Normal,2025-06-09T15:12:39.050223,67.794535
1749462159.098096,8103498,8,234,152,145,238,154,185,157,126,Normal,2025-06-09T15:12:39.098096,67.842408
1749462159.145878,138198129,8,41,119,163,210,40,25,233,171,Normal,2025-06-09T15:12:39.145878,67.89019
1749462159.197512,50151286,8,42,227,186,253,89,241,25,116,Normal,2025-06-09T15:12:39.197512,67.941824
1749462159.251228,241855843,8,132,24,30,175,218,72,142,232,Normal,2025-06-09T15:12:39.251228,67.99554
1749462159.289158,350513177,8,52,94,222,0,253,181,184,241,Normal,2025-06-09T15:12:39.289158,68.03347
1749462159.337142,477980088,8,126,135,182,197,122,189,101,6,Normal,2025-06-09T15:12:39.337142,68.081454
1749462159.400604,235029905,8,140,246,255,238,43,154,87,47,Normal,2025-06-09T15:12:39.400604,68.144916
1749462159.448475,185098417,8,49,172,242,240,208,61,14,207,Normal,2025-06-09T15:12:39.448475,68.192787
1749462159.500333,468816915,8,105,127,253,193,106,165,9,120,Normal,2025-06-09T15:12:39.500333,68.244645
1749462159.544072,465030832,8,88,54,79,191,215,171,75,101,Normal,2025-06-09T15:12:39.544072,68.288384
1749462159.591892,26862586,8,26,194,30,64,245,205,124,80,Normal,2025-06-09T15:12:39.591892,68.336204
1749462159.651587,33492855,8,6,45,50,129,113,154,48,147,Normal,2025-06-09T15:12:39.651587,68.395899
1749462159.697402,519930522,8,205,91,93,34,198,151,95,100,Normal,2025-06-09T15:12:39.697402,68.441714
1749462159.750291,128483742,8,74,0,77,68,175,13,17,82,Normal,2025-06-09T15:12:39.750291,68.494603
1749462159.797888,290607615,8,111,171,189,43,216,79,42,127,Normal,2025-06-09T15:12:39.797888,68.5422
1749462159.851672,506340716,8,87,146,204,156,158,79,249,197,Normal,2025-06-09T15:12:39.851672,68.595984
1749462159.896844,108900476,8,40,119,118,229,125,106,170,177,Normal,2025-06-09T15:12:39.896844,68.641156
1749462159.940598,113096489,8,94,186,208,6,220,141,67,202,Normal,2025-06-09T15:12:39.940598,68.68491
1749462160.000498,367692661,8,56,28,208,136,205,43,138,111,Normal,2025-06-09T15:12:40.000498,68.74481
1749462160.051967,171137182,8,48,157,66,105,124,172,133,218,Normal,2025-06-09T15:12:40.051967,68.796279
1749462160.099043,270177140,8,129,220,5,70,14,167,217,90,Normal,2025-06-09T15:12:40.099043,68.843355
1749462160.150559,219358693,8,168,228,203,179,37,253,120,164,Normal,2025-06-09T15:12:40.150559,68.894871
1749462160.201713,150886570,8,228,184,200,196,27,149,96,254,Normal,2025-06-09T15:12:40.201713,68.946025
1749462160.251576,341364423,8,89,181,141,94,147,176,138,16,Normal,2025-06-09T15:12:40.251576,68.995888
1749462160.295197,98010144,8,203,42,221,138,74,14,148,43,Normal,2025-06-09T15:12:40.295197,69.039509
1749462160.34568,53920649,8,66,140,30,149,23,193,77,179,Normal,2025-06-09T15:12:40.345680,69.089992
1749462160.4004,58709625,8,144,16,54,113,178,97,143,151,Normal,2025-06-09T15:12:40.400400,69.144712
1749462160.449468,246877114,8,117,65,153,30,179,82,57,157,Normal,2025-06-09T15:12:40.449468,69.19378
1749462160.495359,362569410,8,154,34,99,200,179,208,86,37,Normal,2025-06-09T15:12:40.495359,69.239671
1749462160.542967,512523166,8,219,63,39,198,77,13,7,156,Normal,2025-06-09T15:12:40.542967,69.287279
1749462160.591299,436566656,8,25,97,12,84,188,255,57,182,Normal,2025-06-09T15:12:40.591299,69.335611
1749462160.639786,303097246,8,48,239,147,17,62,77,41,85,Normal,2025-06-09T15:12:40.639786,69.384098
1749462160.701044,83207237,8,247,171,216,2,166,193,195,220,Normal,2025-06-09T15:12:40.701044,69.445356
1749462160.751112,240902345,8,77,25,166,46,102,183,123,247,Normal,2025-06-09T15:12:40.751112,69.495424
1749462160.802129,238621641,8,104,229,135,44,231,120,121,123,Normal,2025-06-09T15:12:40.802129,69.546441
1749462160.844197,12780892,8,89,96,128,219,139,248,57,140,Normal,2025-06-09T15:12:40.844197,69.588509
1749462160.902201,421240225,8,64,58,88,199,51,110,38,251,Normal,2025-06-09T15:12:40.902201,69.646513
1749462160.940115,31413452,8,6,52,113,226,124,168,72,113,Normal,2025-06-09T15:12:40.940115,69.684427
1749462160.988324,536103918,8,98,11,158,69,2,65,102,22,Normal,2025-06-09T15:12:40.988324,69.732636
1749462161.051719,102601230,8,184,215,239,40,170,206,10,2,Normal,2025-06-09T15:12:41.051719,69.796031
1749462161.09924,368513467,8,143,232,45,145,1,106,243,201,Normal,2025-06-09T15:12:41.099240,69.843552
1749462161.147112,296839522,8,48,189,253,136,116,249,8,100,Normal,2025-06-09T15:12:41.147112,69.891424
1749462161.196714,43741288,8,174,222,66,234,50,51,90,141,Normal,2025-06-09T15:12:41.196714,69.941026
1749462161.242751,233695708,8,201,227,107,84,170,197,183,189,Normal,2025-06-09T15:12:41.242751,69.987063
1749462161.291054,195028691,8,74,25,189,159,170,13,111,11,Normal,2025-06-09T15:12:41.291054,70.035366
1749462161.346981,136341903,8,148,111,211,195,144,248,216,106,Normal,2025-06-09T15:12:41.346981,70.091293
1749462161.401657,7882918,8,165,33,73,157,44,230,123,53,Normal,2025-06-09T15:12:41.401657,70.145969
1749462161.44915,408455718,8,193,125,29,186,98,74,111,115,Normal,2025-06-09T15:12:41.449150,70.193462
1749462161.500913,110068602,8,44,168,70,162,113,179,109,221,Normal,2025-06-09T15:12:41.500913,70.245225
1749462161.544766,120417240,8,183,37,26,174,39,34,11,62,Normal,2025-06-09T15:12:41.544766,70.289078
1749462161.60224,19338377,8,212,184,77,233,235,138,182,12,Normal,2025-06-09T15:12:41.602240,70.346552
1749462161.651825,407890503,8,23,250,17,109,252,225,191,110,Normal,2025-06-09T15:12:41.651825,70.396137
1749462161.701755,110470584,8,7,182,129,14,210,66,154,249,Normal,2025-06-09T15:12:41.701755,70.446067
1749462161.751232,412493440,8,138,146,225,70,107,78,108,194,Normal,2025-06-09T15:12:41.751232,70.495544
1749462161.801098,232581977,8,7,47,142,67,154,122,221,161,Normal,2025-06-09T15:12:41.801098,70.54541
1749462161.846764,9066223,8,114,187,2,99,179,157,252,206,Normal,2025-06-09T15:12:41.846764,70.591076
1749462161.895078,533024430,8,232,243,4,236,208,218,212,6,Normal,2025-06-09T15:12:41.895078,70.63939
1749462161.942991,313453487,8,148,223,16,193,212,9,79,19,Normal,2025-06-09T15:12:41.942991,70.687303
1749462162.000829,457778625,8,73,83,190,95,203,93,245,247,Normal,2025-06-09T15:12:42.000829,70.745141
1749462162.038576,392016215,8,205,53,103,61,192,158,198,100,Normal,2025-06-09T15:12:42.038576,70.782888
1749462162.102576,341301485,8,53,30,156,75,237,150,161,193,Normal,2025-06-09T15:12:42.102576,70.846888
1749462162.150001,234533133,8,132,177,32,176,191,244,213,45,Normal,2025-06-09T15:12:42.150001,70.894313
1749462162.197085,299895546,8,93,51,231,150,88,202,21,96,Normal,2025-06-09T15:12:42.197085,70.941397
1749462162.245519,254467990,8,162,204,223,100,193,246,68,66,Normal,2025-06-09T15:12:42.245519,70.989831
1749462162.297635,298305566,8,205,224,62,135,33,245,159,11,Normal,2025-06-09T15:12:42.297635,71.041947
1749462162.341392,100919958,8,188,82,63,188,96,96,233,35,Normal,2025-06-09T15:12:42.341392,71.085704
1749462162.401326,455062904,8,200,37,93,213,83,19,183,12,Normal,2025-06-09T15:12:42.401326,71.145638
1749462162.437037,384871265,8,159,157,15,163,178,233,123,227,Normal,2025-06-09T15:12:42.437037,71.181349
1749462162.500826,188787691,8,31,36,241,166,245,236,173,235,Normal,2025-06-09T15:12:42.500826,71.245138
1749462162.548904,407022588,8,175,56,157,175,227,37,22,62,Normal,2025-06-09T15:12:42.548904,71.293216
1749462162.596623,403219015,8,10,58,177,133,219,208,26,168,Normal,2025-06-09T15:12:42.596623,71.340935
1749462162.650686,460039687,8,12,63,132,64,58,227,246,235,Normal,2025-06-09T15:12:42.650686,71.394998
1749462162.701113,370242239,8,189,177,122,219,5,161,36,117,Normal,2025-06-09T15:12:42.701113,71.445425
1749462162.744785,452915035,8,110,211,236,125,22,247,37,15,Normal,2025-06-09T15:12:42.744785,71.489097
1749462162.798582,170923963,8,173,236,200,176,15,147,88,106,Normal,2025-06-09T15:12:42.798582,71.542894
1749462162.851393,115644752,8,34,51,123,212,133,92,28,78,Normal,2025-06-09T15:12:42.851393,71.595705
1749462162.898477,270717898,8,84,240,27,89,142,102,77,81,Normal,2025-06-09T15:12:42.898477,71.642789
1749462162.946436,139378898,8,124,91,45,244,119,229,227,23,Normal,2025-06-09T15:12:42.946436,71.690748
1749462162.994427,213339146,8,30,206,119,95,119,216,4,3,Normal,2025-06-09T15:12:42.994427,71.738739
1749462163.041948,237504354,8,62,250,119,149,46,36,149,241,Normal,2025-06-09T15:12:43.041948,71.78626
1749462163.089974,57781584,8,19,173,80,110,248,218,181,249,Normal,2025-06-09T15:12:43.089974,71.834286
1749462163.141605,436072308,8,96,206,140,168,210,117,144,238,Normal,2025-06-09T15:12:43.141605,71.885917
1749462163.200962,434600942,8,240,233,130,223,119,63,70,138,Normal,2025-06-09T15:12:43.200962,71.945274
1749462163.248487,437710678,8,142,104,86,140,23,153,51,139,Normal,2025-06-09T15:12:43.248487,71.992799
1749462163.295757,211026504,8,216,101,30,229,226,58,24,56,Normal,2025-06-09T15:12:43.295757,72.040069
1749462163.351445,205926853,8,77,211,11,114,180,146,124,132,Normal,2025-06-09T15:12:43.351445,72.095757
1749462163.399342,198618185,8,252,153,121,22,152,171,165,220,Normal,2025-06-09T15:12:43.399342,72.143654
1749462163.451073,482873565,8,101,204,18,218,83,202,15,0,Normal,2025-06-09T15:12:43.451073,72.195385
1749462163.501982,63018362,8,116,56,95,161,54,252,142,230,Normal,2025-06-09T15:12:43.501982,72.246294
1749462163.549524,351199790,8,57,110,43,232,209,30,240,68,Normal,2025-06-09T15:12:43.549524,72.293836
1749462163.597316,535719449,8,5,211,38,201,177,66,195,253,Normal,2025-06-09T15:12:43.597316,72.341628
1749462163.645464,348631952,8,102,244,186,218,228,194,162,86,Normal,2025-06-09T15:12:43.645464,72.389776
1749462163.693082,433471970,8,100,37,129,94,137,122,144,224,Normal,2025-06-09T15:12:43.693082,72.437394
1749462163.741235,513321918,8,230,195,109,202,124,74,59,216,Normal,2025-06-09T15:12:43.741235,72.485547
1749462163.801215,533669625,8,155,98,34,152,224,135,40,26,Normal,2025-06-09T15:12:43.801215,72.545527
1749462163.850095,248520233,8,75,55,33,145,194,56,250,4,Normal,2025-06-09T15:12:43.850095,72.594407
1749462163.9007,422784607,8,113,9,207,216,168,252,172,153,Normal,2025-06-09T15:12:43.900700,72.645012
1749462163.948388,479551633,8,112,72,175,87,45,251,254,249,Normal,2025-06-09T15:12:43.948388,72.6927
1749462163.996641,303707977,8,37,232,74,224,146,73,152,190,Normal,2025-06-09T15:12:43.996641,72.740953
1749462164.05251,300424700,8,168,55,240,174,44,197,0,14,Normal,2025-06-09T15:12:44.052510,72.796822
1749462164.100758,206478429,8,69,18,209,95,129,208,140,130,Normal,2025-06-09T15:12:44.100758,72.84507
1749462164.147929,162680633,8,249,162,209,37,115,100,101,64,Normal,2025-06-09T15:12:44.147929,72.892241
1749462164.187958,197413225,8,123,128,26,159,192,227,199,29,Normal,2025-06-09T15:12:44.187958,72.93227
1749462164.250977,207305312,8,49,189,252,96,210,50,188,47,Normal,2025-06-09T15:12:44.250977,72.995289
1749462164.299055,56479082,8,221,179,156,228,192,64,111,232,Normal,2025-06-09T15:12:44.299055,73.043367
1749462164.352281,127553786,8,42,49,121,216,242,105,84,238,Normal,2025-06-09T15:12:44.352281,73.096593
1749462164.393568,3148564,8,189,17,67,12,93,81,249,111,Normal,2025-06-09T15:12:44.393568,73.13788
1749462164.44071,190552327,8,178,237,76,71,196,147,41,39,Normal,2025-06-09T15:12:44.440710,73.185022
1749462164.488372,304862291,8,185,45,138,238,149,46,139,204,Normal,2025-06-09T15:12:44.488372,73.232684
1749462164.546438,13582945,8,177,87,51,94,204,124,93,186,Normal,2025-06-09T15:12:44.546438,73.29075
1749462164.60013,458342899,8,30,111,35,101,237,56,102,197,Normal,2025-06-09T15:12:44.600130,73.344442
1749462164.647436,238092245,8,95,243,157,237,96,88,15,50,Normal,2025-06-09T15:12:44.647436,73.391748
1749462164.701087,45816973,8,199,226,117,195,41,144,212,216,Normal,2025-06-09T15:12:44.701087,73.445399
1749462164.742783,308959075,8,200,200,196,222,61,7,10,176,Normal,2025-06-09T15:12:44.742783,73.487095
1749462164.790299,116035626,8,112,68,240,63,149,242,32,82,Normal,2025-06-09T15:12:44.790299,73.534611
1749462164.850772,517460998,8,123,137,20,218,105,172,229,177,Normal,2025-06-09T15:12:44.850772,73.595084
1749462164.901319,295123075,8,69,234,108,225,172,14,47,48,Normal,2025-06-09T15:12:44.901319,73.645631
1749462164.951033,526837441,8,186,247,225,146,120,202,140,157,Normal,2025-06-09T15:12:44.951033,73.695345
1749462164.997225,21035149,8,12,103,222,133,199,107,121,226,Normal,2025-06-09T15:12:44.997225,73.741537
1749462165.04725,387572858,8,9,243,19,208,87,5,9,141,Normal,2025-06-09T15:12:45.047250,73.791562
1749462165.100554,22622991,8,132,40,96,50,238,49,239,211,Normal,2025-06-09T15:12:45.100554,73.844866
1749462165.141054,108370496,8,33,23,166,232,59,119,109,161,Normal,2025-06-09T15:12:45.141054,73.885366
1749462165.202005,91435165,8,69,206,165,33,168,209,93,196,Normal,2025-06-09T15:12:45.202005,73.946317
1749462165.251612,112876911,8,143,23,252,231,118,130,176,115,Normal,2025-06-09T15:12:45.251612,73.995924
1749462165.301137,361252544,8,21,108,179,244,25,211,47,237,Normal,2025-06-09T15:12:45.301137,74.045449
1749462165.346381,367163,8,46,156,227,194,98,96,202,62,Normal,2025-06-09T15:12:45.346381,74.090693
1749462165.402402,267511732,8,111,183,89,232,186,98,127,170,Normal,2025-06-09T15:12:45.402402,74.146714
1749462165.442238,529677996,8,111,236,216,44,179,161,135,246,Normal,2025-06-09T15:12:45.442238,74.18655
1749462165.489904,492710055,8,5,234,70,234,65,155,183,174,Normal,2025-06-09T15:12:45.489904,74.234216
1749462165.539702,35257068,8,24,164,198,40,28,6,164,37,Normal,2025-06-09T15:12:45.539702,74.284014
1749462165.601036,41606141,8,172,203,169,203,32,31,201,211,Normal,2025-06-09T15:12:45.601036,74.345348
1749462165.648655,111059951,8,249,248,81,138,229,72,124,158,Normal,2025-06-09T15:12:45.648655,74.392967
1749462165.696532,123859152,8,8,51,104,122,70,102,134,219,Normal,2025-06-09T15:12:45.696532,74.440844
1749462165.744408,522470301,8,199,157,174,152,83,117,71,129,Normal,2025-06-09T15:12:45.744408,74.48872
1749462165.792079,95447365,8,36,38,186,114,249,210,216,76,Normal,2025-06-09T15:12:45.792079,74.536391
1749462165.851553,42030438,8,108,92,63,226,135,202,97,254,Normal,2025-06-09T15:12:45.851553,74.595865
1749462165.90265,301945247,8,72,134,176,101,86,10,37,79,Normal,2025-06-09T15:12:45.902650,74.646962
1749462165.950121,345336082,8,16,192,28,66,53,142,200,183,Normal,2025-06-09T15:12:45.950121,74.694433
1749462165.997538,370731299,8,31,25,17,98,163,14,166,63,Normal,2025-06-09T15:12:45.997538,74.74185
1749462166.045353,174759110,8,100,170,67,160,200,231,203,220,Normal,2025-06-09T15:12:46.045353,74.789665
1749462166.100292,203156655,8,101,173,161,150,166,212,188,83,Normal,2025-06-09T15:12:46.100292,74.844604
1749462166.14049,114295318,8,0,229,232,240,15,69,78,195,Normal,2025-06-09T15:12:46.140490,74.884802
1749462166.18835,105323121,8,248,142,112,75,8,21,170,50,Normal,2025-06-09T15:12:46.188350,74.932662
1749462166.251636,291725614,8,3,41,253,51,63,186,171,165,Normal,2025-06-09T15:12:46.251636,74.995948
